"Landscape","Transect","Scientific.Name","Taxon.Rank"
"SimForest","T18","Gonocephalus liogaster","Species"
"SimForest","T18","Gonocephalus liogaster","Species"
"SimForest","T18","Gonocephalus liogaster","Species"
"SimForest","T18","Gonocephalus liogaster","Species"
"SimForest","T18","Gonocephalus liogaster","Species"
"SimForest","T18","Gonocephalus liogaster","Species"
"SimForest","T18","Gonocephalus liogaster","Species"
"SimForest","T18","Varanus salvator","Species"
"SimForest","T18","Varanus salvator","Species"
"SimForest","T18","Varanus salvator","Species"
"SimForest","T18","Varanus salvator","Species"
"SimForest","T18","Varanus salvator","Species"
"SimForest","T18","Varanus salvator","Species"
"SimForest","T18","Varanus salvator","Species"
"SimForest","T18","Varanus salvator","Species"
"SimForest","T18","Varanus salvator","Species"
"SimForest","T18","Varanus salvator","Species"
"SimForest","T18","Varanus salvator","Species"
"SimForest","T18","Varanus salvator","Species"
"SimForest","T18","Varanus salvator","Species"
"SimForest","T18","Varanus salvator","Species"
"SimForest","T18","Varanus salvator","Species"
"SimForest","T18","Varanus salvator","Species"
"SimForest","T18","Varanus salvator","Species"
"SimForest","T18","Varanus salvator","Species"
"SimForest","T18","Varanus salvator","Species"
"SimForest","T18","Varanus salvator","Species"
"SimForest","T18","Cyrtodactylus consobrinus","Species"
"SimForest","T18","Cyrtodactylus consobrinus","Species"
"SimForest","T18","Cyrtodactylus consobrinus","Species"
"SimForest","T18","Cyrtodactylus consobrinus","Species"
"SimForest","T18","Cyrtodactylus consobrinus","Species"
"SimForest","T18","Cyrtodactylus consobrinus","Species"
"SimForest","T18","Cyrtodactylus consobrinus","Species"
"SimForest","T18","Cyrtodactylus consobrinus","Species"
"SimForest","T18","Calotes versicolor","Species"
"SimForest","T18","Calotes versicolor","Species"
"SimForest","T18","Calotes versicolor","Species"
"SimForest","T18","Calotes versicolor","Species"
"SimForest","T18","Calotes versicolor","Species"
"SimForest","T18","Calotes versicolor","Species"
"SimForest","T18","Ptychozoon kuhli","Species"
"SimForest","T18","Ptychozoon kuhli","Species"
"SimForest","T18","Ptychozoon kuhli","Species"
"SimForest","T18","Ptychozoon kuhli","Species"
"SimForest","T18","Ptychozoon kuhli","Species"
"SimForest","T18","Ptychozoon kuhli","Species"
"SimForest","T18","Limnonectes kuhlii","Species"
"SimForest","T18","Limnonectes kuhlii","Species"
"SimForest","T18","Limnonectes kuhlii","Species"
"SimForest","T18","Limnonectes kuhlii","Species"
"SimForest","T18","Limnonectes kuhlii","Species"
"SimForest","T18","Limnonectes kuhlii","Species"
"SimForest","T18","Limnonectes kuhlii","Species"
"SimForest","T18","Limnonectes kuhlii","Species"
"SimForest","T18","Limnonectes kuhlii","Species"
"SimForest","T18","Limnonectes kuhlii","Species"
"SimForest","T18","Limnonectes kuhlii","Species"
"SimForest","T18","Limnonectes kuhlii","Species"
"SimForest","T18","Limnonectes kuhlii","Species"
"SimForest","T18","Limnonectes kuhlii","Species"
"SimForest","T18","Polypedates leucomystax","Species"
"SimForest","T18","Polypedates leucomystax","Species"
"SimForest","T18","Polypedates leucomystax","Species"
"SimForest","T18","Polypedates leucomystax","Species"
"SimForest","T18","Polypedates leucomystax","Species"
"SimForest","T18","Polypedates leucomystax","Species"
"SimForest","T18","Polypedates leucomystax","Species"
"SimForest","T18","Polypedates leucomystax","Species"
"SimForest","T18","Polypedates leucomystax","Species"
"SimForest","T18","Rhacophorus reinwardtii","Species"
"SimForest","T18","Rhacophorus reinwardtii","Species"
"SimForest","T18","Rhacophorus reinwardtii","Species"
"SimForest","T18","Rhacophorus reinwardtii","Species"
"SimForest","T18","Rhacophorus reinwardtii","Species"
"SimForest","T18","Rhacophorus reinwardtii","Species"
"SimForest","T18","Megophrys nasuta","Species"
"SimForest","T18","Megophrys nasuta","Species"
"SimForest","T18","Megophrys nasuta","Species"
"SimForest","T18","Megophrys nasuta","Species"
"SimForest","T18","Megophrys nasuta","Species"
"SimForest","T18","Megophrys nasuta","Species"
"SimForest","T18","Megophrys nasuta","Species"
"SimForest","T18","Megophrys nasuta","Species"
"SimForest","T18","Megophrys nasuta","Species"
"SimForest","T18","Megophrys nasuta","Species"
"SimForest","T18","Megophrys nasuta","Species"
"SimForest","T18","Megophrys nasuta","Species"
"SimForest","T18","Megophrys nasuta","Species"
"SimForest","T18","Megophrys nasuta","Species"
"SimForest","T18","Megophrys nasuta","Species"
"SimForest","T18","Megophrys nasuta","Species"
"SimForest","T18","Megophrys nasuta","Species"
"SimForest","T18","Megophrys nasuta","Species"
"SimForest","T18","Megophrys nasuta","Species"
"SimForest","T18","Megophrys nasuta","Species"
"SimForest","T18","Megophrys nasuta","Species"
"SimForest","T18","Megophrys nasuta","Species"
"SimForest","T18","Duttaphrynus melanostictus","Species"
"SimForest","T18","Duttaphrynus melanostictus","Species"
"SimForest","T18","Duttaphrynus melanostictus","Species"
"SimForest","T18","Duttaphrynus melanostictus","Species"
"SimForest","T18","Duttaphrynus melanostictus","Species"
"SimForest","T18","Duttaphrynus melanostictus","Species"
"SimForest","T18","Duttaphrynus melanostictus","Species"
"SimForest","T18","Duttaphrynus melanostictus","Species"
"SimForest","T18","Duttaphrynus melanostictus","Species"
"SimForest","T18","Python reticulatus","Species"
"SimForest","T18","Python reticulatus","Species"
"SimForest","T18","Python reticulatus","Species"
"SimForest","T18","Ahaetulla prasina","Species"
"SimForest","T18","Ahaetulla prasina","Species"
"SimForest","T18","Ahaetulla prasina","Species"
"SimForest","T18","Ahaetulla prasina","Species"
"SimForest","T18","Ahaetulla prasina","Species"
"SimForest","T18","Ahaetulla prasina","Species"
"SimForest","T18","Ahaetulla prasina","Species"
"SimForest","T18","Ahaetulla prasina","Species"
"SimForest","T18","Ahaetulla prasina","Species"
"SimForest","T18","Ahaetulla prasina","Species"
"SimForest","T18","Ahaetulla prasina","Species"
"SimForest","T18","Ahaetulla prasina","Species"
"SimForest","T18","Ahaetulla prasina","Species"
"SimForest","T18","Ahaetulla prasina","Species"
"SimForest","T18","Ahaetulla prasina","Species"
"SimForest","T18","Ahaetulla prasina","Species"
"SimForest","T18","Ahaetulla prasina","Species"
"SimForest","T18","Ahaetulla prasina","Species"
"SimForest","T18","Boiga dendrophila","Species"
"SimForest","T18","Tropidolaemus wagleri","Species"
"SimForest","T18","Tropidolaemus wagleri","Species"
"SimForest","T18","Tropidolaemus wagleri","Species"
"SimForest","T18","Tropidolaemus wagleri","Species"
"SimForest","T18","Tropidolaemus wagleri","Species"
"SimForest","T18","Tropidolaemus wagleri","Species"
"SimForest","T18","Tropidolaemus wagleri","Species"
"SimForest","T18","Tropidolaemus wagleri","Species"
"SimForest","T18","Tropidolaemus wagleri","Species"
"SimForest","T18","Tropidolaemus wagleri","Species"
"SimForest","T18","Naja sputatrix","Species"
"SimForest","T18","Naja sputatrix","Species"
"SimForest","T18","Naja sputatrix","Species"
"SimForest","T18","Naja sputatrix","Species"
"SimForest","T18","Chalcorana raniceps","Species"
"SimForest","T18","Chalcorana raniceps","Species"
"SimForest","T18","Chalcorana raniceps","Species"
"SimForest","T18","Gekko gecko","Species"
"SimForest","T18","Gekko gecko","Species"
"SimForest","T18","Gekko gecko","Species"
"SimForest","T18","Gekko gecko","Species"
"SimForest","T18","Gekko gecko","Species"
"SimForest","T18","Gekko gecko","Species"
"SimForest","T18","Gekko gecko","Species"
"SimForest","T18","Gekko gecko","Species"
"SimForest","T18","Gekko gecko","Species"
"SimForest","T18","Gekko gecko","Species"
"SimForest","T18","Gekko gecko","Species"
"SimForest","T18","Gekko gecko","Species"
"SimForest","T18","Gekko gecko","Species"
"SimForest","T18","Gekko gecko","Species"
"SimForest","T18","Eutropis multifasciata","Species"
"SimForest","T18","Eutropis multifasciata","Species"
"SimForest","T18","Eutropis multifasciata","Species"
"SimForest","T18","Eutropis multifasciata","Species"
"SimForest","T18","Eutropis multifasciata","Species"
"SimForest","T18","Eutropis multifasciata","Species"
"SimForest","T19","Bronchocela cristatella","Species"
"SimForest","T19","Bronchocela cristatella","Species"
"SimForest","T19","Bronchocela cristatella","Species"
"SimForest","T19","Bronchocela cristatella","Species"
"SimForest","T19","Bronchocela cristatella","Species"
"SimForest","T19","Bronchocela cristatella","Species"
"SimForest","T19","Bronchocela cristatella","Species"
"SimForest","T19","Bronchocela cristatella","Species"
"SimForest","T19","Bronchocela cristatella","Species"
"SimForest","T19","Bronchocela cristatella","Species"
"SimForest","T19","Draco volans","Species"
"SimForest","T19","Draco volans","Species"
"SimForest","T19","Draco volans","Species"
"SimForest","T19","Gonocephalus liogaster","Species"
"SimForest","T19","Gonocephalus liogaster","Species"
"SimForest","T19","Gonocephalus liogaster","Species"
"SimForest","T19","Gonocephalus liogaster","Species"
"SimForest","T19","Gonocephalus liogaster","Species"
"SimForest","T19","Varanus salvator","Species"
"SimForest","T19","Varanus salvator","Species"
"SimForest","T19","Varanus salvator","Species"
"SimForest","T19","Varanus salvator","Species"
"SimForest","T19","Varanus salvator","Species"
"SimForest","T19","Varanus salvator","Species"
"SimForest","T19","Varanus salvator","Species"
"SimForest","T19","Varanus salvator","Species"
"SimForest","T19","Cyrtodactylus consobrinus","Species"
"SimForest","T19","Calotes versicolor","Species"
"SimForest","T19","Calotes versicolor","Species"
"SimForest","T19","Calotes versicolor","Species"
"SimForest","T19","Calotes versicolor","Species"
"SimForest","T19","Ptychozoon kuhli","Species"
"SimForest","T19","Ptychozoon kuhli","Species"
"SimForest","T19","Ptychozoon kuhli","Species"
"SimForest","T19","Limnonectes kuhlii","Species"
"SimForest","T19","Polypedates leucomystax","Species"
"SimForest","T19","Polypedates leucomystax","Species"
"SimForest","T19","Polypedates leucomystax","Species"
"SimForest","T19","Rhacophorus reinwardtii","Species"
"SimForest","T19","Rhacophorus reinwardtii","Species"
"SimForest","T19","Rhacophorus reinwardtii","Species"
"SimForest","T19","Rhacophorus reinwardtii","Species"
"SimForest","T19","Rhacophorus reinwardtii","Species"
"SimForest","T19","Megophrys nasuta","Species"
"SimForest","T19","Megophrys nasuta","Species"
"SimForest","T19","Megophrys nasuta","Species"
"SimForest","T19","Megophrys nasuta","Species"
"SimForest","T19","Megophrys nasuta","Species"
"SimForest","T19","Megophrys nasuta","Species"
"SimForest","T19","Megophrys nasuta","Species"
"SimForest","T19","Megophrys nasuta","Species"
"SimForest","T19","Megophrys nasuta","Species"
"SimForest","T19","Megophrys nasuta","Species"
"SimForest","T19","Megophrys nasuta","Species"
"SimForest","T19","Megophrys nasuta","Species"
"SimForest","T19","Megophrys nasuta","Species"
"SimForest","T19","Duttaphrynus melanostictus","Species"
"SimForest","T19","Duttaphrynus melanostictus","Species"
"SimForest","T19","Duttaphrynus melanostictus","Species"
"SimForest","T19","Duttaphrynus melanostictus","Species"
"SimForest","T19","Python reticulatus","Species"
"SimForest","T19","Python reticulatus","Species"
"SimForest","T19","Python reticulatus","Species"
"SimForest","T19","Ahaetulla prasina","Species"
"SimForest","T19","Ahaetulla prasina","Species"
"SimForest","T19","Ahaetulla prasina","Species"
"SimForest","T19","Ahaetulla prasina","Species"
"SimForest","T19","Ahaetulla prasina","Species"
"SimForest","T19","Ahaetulla prasina","Species"
"SimForest","T19","Ahaetulla prasina","Species"
"SimForest","T19","Ahaetulla prasina","Species"
"SimForest","T19","Ahaetulla prasina","Species"
"SimForest","T19","Boiga dendrophila","Species"
"SimForest","T19","Tropidolaemus wagleri","Species"
"SimForest","T19","Tropidolaemus wagleri","Species"
"SimForest","T19","Tropidolaemus wagleri","Species"
"SimForest","T19","Tropidolaemus wagleri","Species"
"SimForest","T19","Naja sputatrix","Species"
"SimForest","T19","Naja sputatrix","Species"
"SimForest","T19","Naja sputatrix","Species"
"SimForest","T19","Naja sputatrix","Species"
"SimForest","T19","Naja sputatrix","Species"
"SimForest","T19","Naja sputatrix","Species"
"SimForest","T19","Chalcorana raniceps","Species"
"SimForest","T19","Chalcorana raniceps","Species"
"SimForest","T19","Chalcorana raniceps","Species"
"SimForest","T19","Chalcorana raniceps","Species"
"SimForest","T19","Chalcorana raniceps","Species"
"SimForest","T19","Gekko gecko","Species"
"SimForest","T19","Gekko gecko","Species"
"SimForest","T19","Gekko gecko","Species"
"SimForest","T19","Gekko gecko","Species"
"SimForest","T19","Gekko gecko","Species"
"SimForest","T19","Gekko gecko","Species"
"SimForest","T19","Gekko gecko","Species"
"SimForest","T19","Eutropis multifasciata","Species"
"SimForest","T19","Eutropis multifasciata","Species"
"SimForest","T19","Eutropis multifasciata","Species"
"SimForest","T19","Eutropis multifasciata","Species"
"SimForest","T20","Bronchocela cristatella","Species"
"SimForest","T20","Bronchocela cristatella","Species"
"SimForest","T20","Bronchocela cristatella","Species"
"SimForest","T20","Bronchocela cristatella","Species"
"SimForest","T20","Bronchocela cristatella","Species"
"SimForest","T20","Draco volans","Species"
"SimForest","T20","Draco volans","Species"
"SimForest","T20","Draco volans","Species"
"SimForest","T20","Draco volans","Species"
"SimForest","T20","Draco volans","Species"
"SimForest","T20","Draco volans","Species"
"SimForest","T20","Draco volans","Species"
"SimForest","T20","Gonocephalus liogaster","Species"
"SimForest","T20","Gonocephalus liogaster","Species"
"SimForest","T20","Gonocephalus liogaster","Species"
"SimForest","T20","Gonocephalus liogaster","Species"
"SimForest","T20","Gonocephalus liogaster","Species"
"SimForest","T20","Gonocephalus liogaster","Species"
"SimForest","T20","Gonocephalus liogaster","Species"
"SimForest","T20","Varanus salvator","Species"
"SimForest","T20","Varanus salvator","Species"
"SimForest","T20","Varanus salvator","Species"
"SimForest","T20","Varanus salvator","Species"
"SimForest","T20","Varanus salvator","Species"
"SimForest","T20","Varanus salvator","Species"
"SimForest","T20","Varanus salvator","Species"
"SimForest","T20","Varanus salvator","Species"
"SimForest","T20","Cyrtodactylus consobrinus","Species"
"SimForest","T20","Calotes versicolor","Species"
"SimForest","T20","Calotes versicolor","Species"
"SimForest","T20","Calotes versicolor","Species"
"SimForest","T20","Calotes versicolor","Species"
"SimForest","T20","Calotes versicolor","Species"
"SimForest","T20","Calotes versicolor","Species"
"SimForest","T20","Calotes versicolor","Species"
"SimForest","T20","Calotes versicolor","Species"
"SimForest","T20","Calotes versicolor","Species"
"SimForest","T20","Calotes versicolor","Species"
"SimForest","T20","Calotes versicolor","Species"
"SimForest","T20","Ptychozoon kuhli","Species"
"SimForest","T20","Ptychozoon kuhli","Species"
"SimForest","T20","Ptychozoon kuhli","Species"
"SimForest","T20","Ptychozoon kuhli","Species"
"SimForest","T20","Ptychozoon kuhli","Species"
"SimForest","T20","Ptychozoon kuhli","Species"
"SimForest","T20","Ptychozoon kuhli","Species"
"SimForest","T20","Ptychozoon kuhli","Species"
"SimForest","T20","Ptychozoon kuhli","Species"
"SimForest","T20","Ptychozoon kuhli","Species"
"SimForest","T20","Ptychozoon kuhli","Species"
"SimForest","T20","Ptychozoon kuhli","Species"
"SimForest","T20","Limnonectes kuhlii","Species"
"SimForest","T20","Limnonectes kuhlii","Species"
"SimForest","T20","Limnonectes kuhlii","Species"
"SimForest","T20","Limnonectes kuhlii","Species"
"SimForest","T20","Polypedates leucomystax","Species"
"SimForest","T20","Polypedates leucomystax","Species"
"SimForest","T20","Polypedates leucomystax","Species"
"SimForest","T20","Polypedates leucomystax","Species"
"SimForest","T20","Polypedates leucomystax","Species"
"SimForest","T20","Rhacophorus reinwardtii","Species"
"SimForest","T20","Megophrys nasuta","Species"
"SimForest","T20","Megophrys nasuta","Species"
"SimForest","T20","Megophrys nasuta","Species"
"SimForest","T20","Megophrys nasuta","Species"
"SimForest","T20","Megophrys nasuta","Species"
"SimForest","T20","Megophrys nasuta","Species"
"SimForest","T20","Duttaphrynus melanostictus","Species"
"SimForest","T20","Python reticulatus","Species"
"SimForest","T20","Python reticulatus","Species"
"SimForest","T20","Python reticulatus","Species"
"SimForest","T20","Ahaetulla prasina","Species"
"SimForest","T20","Ahaetulla prasina","Species"
"SimForest","T20","Ahaetulla prasina","Species"
"SimForest","T20","Ahaetulla prasina","Species"
"SimForest","T20","Ahaetulla prasina","Species"
"SimForest","T20","Boiga dendrophila","Species"
"SimForest","T20","Boiga dendrophila","Species"
"SimForest","T20","Tropidolaemus wagleri","Species"
"SimForest","T20","Tropidolaemus wagleri","Species"
"SimForest","T20","Tropidolaemus wagleri","Species"
"SimForest","T20","Tropidolaemus wagleri","Species"
"SimForest","T20","Tropidolaemus wagleri","Species"
"SimForest","T20","Naja sputatrix","Species"
"SimForest","T20","Naja sputatrix","Species"
"SimForest","T20","Naja sputatrix","Species"
"SimForest","T20","Naja sputatrix","Species"
"SimForest","T20","Naja sputatrix","Species"
"SimForest","T20","Chalcorana raniceps","Species"
"SimForest","T20","Chalcorana raniceps","Species"
"SimForest","T20","Chalcorana raniceps","Species"
"SimForest","T20","Chalcorana raniceps","Species"
"SimForest","T20","Chalcorana raniceps","Species"
"SimForest","T20","Chalcorana raniceps","Species"
"SimForest","T20","Chalcorana raniceps","Species"
"SimForest","T20","Gekko gecko","Species"
"SimForest","T20","Gekko gecko","Species"
"SimForest","T20","Gekko gecko","Species"
"SimForest","T20","Gekko gecko","Species"
"SimForest","T20","Gekko gecko","Species"
"SimForest","T20","Gekko gecko","Species"
"SimForest","T20","Eutropis multifasciata","Species"
"SimForest","T20","Eutropis multifasciata","Species"
